,Unnamed: 0,Content
188,309,"Launceston is undertaking a bit of a growth spurt at the moment. The renovation started a few years ago with new luggage carousels and from there an expansion to the departure gates and finally this year more cafes and shopping opportunities. One thing I always find to be a shortcoming is there is only one security line and when there are two flights leaving with a similar timeframe it can be a pain to get through. There have been maintenance issues the past two times I've been there and we waited in line for what seemed like ages only to have a Jetstar flight push in front of us because they were leaving first, meaning another long wait. For a small regional airport it really is becoming quite a nice airport to visit, if only they can smooth out the security issues."
189,310,"Launceston is a small regional airport which has undergone quite a bit of refurbishment over the past few years and is continuing as I write this in Aug 2015. The terminal has had a facelift with the addition of baggage carousels, better arrival and departure gates and increased refreshment access. The stumbling point can often be security with just the one security entry, if you are unlucky to arrive when two aircraft are departing it can become quite a bottleneck. Car parking has been increased and long term parking although expensive is still quite reasonable, for example it is often cheaper to park you car than it is to get a taxi to and from the airport, depending on the length of your trip of course. The airports web page has a handy long and short term car parking calculator which I encourage you to use if you are thinking of driving to the airport. Current 'works' may cause some delays but when it's all finished it will be an A class regional airport."
190,311,Good for a regional Australian airport. Not accessible via public transport so either taxi or hotel transfer bus if they have one. Airport less than twenty minutes from CBD so short travel and relatively cheap taxi.
191,312,"Quite a small airport, parking prices are very good. A cafe, 2 coffee shops, newsagency and gift shop is all it needs inside. A very good airport."
192,317,I wasn't here for long and this was only a layover for me but it seems good enough for a regional airport.
193,318,"It's a usual domestic airport. One terminal, does what it's there to do. There are a decent bit of food options. Baggage and security is good and pickup and drop off is very smooth!"
194,319,"Nice airport, quick baggage claim"
195,320,small airport but nice and friendly staff
196,321,"Basic facilities, very few food options but food was reasonably priced."
197,322,"Breaking news from the world press is on the Global Newspaper news site. You can instantly read breaking news from hundreds of different countries around the world on kureselgazete.com.tr, and access breaking news and sports, science and technology, health, business and local news. https://kureselgazete.com.tr is a global news site where you can find the most up-to-date breaking news from the world press."
