,Unnamed: 0,Content
187,785,"Though almost all flights depart on time, the airport is very small. In general, it looks a bus terminal. It has a very limited structure."
188,788,"The air conditioning does not work properly in the corridor connecting the departure lounge and the plane. Furthermore, in the airport hall the air conditioning is not capable of cooling the internal area."
189,790,Small but nice airport. Very quiet.
190,798,It's great to see the flights passing through the interior of the NE.
191,799,"They finally opened Petrolina airport on Flight Radar. :) I'm from Petrolândia-PE and all flights from Recife pass over my house, I even took a photo with Zoom of the 10-year-old Gol Plane, (THE ORANGE) Passing by at home, Heading to Petrolina. *-"
192,813,"Small waiting room, no air conditioning in the main lobby, poorly prepared and rude staff... regrettable"
193,816,Standard service
194,832,"Airport in need of urgent renovation, hot, dirty lobby, no wifi and to top it off there were birds flying inside."
195,836,"The most fucking stupid and awful airport in the world, they do not have air conditioner with weather of 36 C. Stupid stuffs stuck us between gate and airplane for 20mins"
196,842,"The rating could be better but I had my Samsung Buds 2 Bluetooth headphones STOLEN at security control. When passing your belongings through the X-ray conveyor, there is pressure for you to get your belongings quickly and in a moment of inattention, they grabbed my phone and I didn't notice it right away. Unfortunate."
197,853,"It is very hot in this friendly airport and the runway is very short, always giving the impression that the landing was traumatic"
198,863,Airport was basic and the food was expensive. There was a lot of construction work going around which was not shielded.
199,872,BARRETOS AIRPORT
200,876,"An airport with precarious infrastructure, São Luís/MA deserves a better airport, especially as it is a private administrator (CCR). The terminal and departure/arrival halls should be expanded because with few flights, passengers fill the little space available."
201,879,"On this day, the airport bathrooms were absurdly dirty. A total disregard and carelessness with hygiene. Poor management at Infraero. On this day, the bathroom was absurdly dirty. A total neglect and neglect of hygiene. Poor management of Infraero."
202,880,Airport very poorly maintained by the administrator Infraero. Airport poorly maintained by the administrator.
203,884,"There is still a long way to go to make this airport an example, it lacks infrastructure and for anyone visiting a city of 1.2 million inhabitants, this airport gives a terrible impression."
204,888,"Unfortunately Congonhas airport is at its limits. Bad traffic to get to and from the airport; Departure lounges without space and comfort for passengers; WiFi impossible to use; Food in the departure / arrival hall with very high prices and low quality; Boarding gate is changed several times. It happened to me, the gate initially announced to be 12 (main departure hall), and it was changed to gate 20 (for remote boarding on the lower floor) If your flight arrives or departs from Congonhas, be patient and prepared."
205,889,"Horrible airport. Very hot, bathroom with problems, also problems with the structure. Infraero let the airport die. May Aena Brasil do a good job."
206,897,"Bathrooms in terrible condition, I even experienced embarrassment, where a cleaning person practically broke down the door thinking it was locked, but I was doing my business. This employee should have at least bothered to knock sooner. Furthermore, the airport is very poorly signposted, for example, I have the Visa Fast Pass benefit, but I was unable to locate it."
